"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1MNOT0015","DENT 5.1 NW, MN US","46.6028","-95.79836667","431.6","2018-04",,,,,,,,,,,,,,,,,,,,"0.29",,,,,,,,
"US1MNOT0015","DENT 5.1 NW, MN US","46.6028","-95.79836667","431.6","2018-10",,,,,,,,,,,,,,,,,,,,"2.90",,,,,,,,
"US1MNOT0015","DENT 5.1 NW, MN US","46.6028","-95.79836667","431.6","2018-11",,,,,,,,,,,,,,,,,,,,"0.83",,,,,,,,
"US1MNOT0015","DENT 5.1 NW, MN US","46.6028","-95.79836667","431.6","2019-01",,,,,,,,,,,,,,,,,,,,"0.54",,,,,,,,
"US1MNOT0015","DENT 5.1 NW, MN US","46.6028","-95.79836667","431.6","2019-02",,,,"11","4",,"6",,,,,,,,"3.0","0.32",,,,"1.09","14.5",,,,,,,
"US1MNOT0015","DENT 5.1 NW, MN US","46.6028","-95.79836667","431.6","2019-10",,,,"9","5",,,,,,,,,,,"1.03",,,,"3.85",,,,,,,,
"US1MNOT0059","PELICAN RAPIDS 3.2 NNE, MN US","46.61446","-96.06569","406.9","2023-12",,,,"6","5",,,,,,,,,,,"0.57",,,,"2.17",,,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2014-06",,,,,,,,,,,,,,,,,,,,"7.10",,,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2014-07",,,,"9","5",,"0",,,,,,,,"0.0","1.34",,,,"3.13","0.0",,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2015-05",,,,,,,,,,,,,,,,,,,,"7.38",,,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2015-06",,,,"12","6","0","0",,,,,,,"0","0.0","1.00",,,,"3.52","0.0",,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2015-07",,,,"9","3",,"0",,,,,,,,"0.0","1.43",,,,"2.66","0.0",,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2016-06",,,,,,,,,,,,,,,,,,,,"2.58",,,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2016-07",,,,"13","7",,"0",,,,,,,,"0.0","2.05",,,,"7.81","0.0",,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2017-06",,,,,,,,,,,,,,,,,,,,"6.45",,,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2017-07",,,,"9","7","0","0",,,,,,,"0","0.0","1.28",,,,"4.76","0.0",,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2019-06",,,,"11","8",,,,,,,,,,,"1.09",,,,"3.76",,,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2019-07",,,,"15","8","0","0",,,,,,,"0","0.0","1.10",,,,"4.48","0.0",,,,,,,
"US1MNOT0014","BATTLE LAKE 8.3 S, MN US","46.16406667","-95.70605","401.1","2019-08",,,,"13","8","0","0",,,,,,,"0","0.0","1.12",,,,"4.52","0.0",,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2020-05",,,,"8","5",,,,,,,,,,,"0.25",,,,"0.97",,,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2020-06",,,,"13","10",,,,,,,,,,,"1.34",,,,"5.37",,,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2020-07",,,,"12","9",,,,,,,,,,,"2.19",,,,"6.65",,,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2020-08",,,,"12","9",,,,,,,,,,,"2.16",,,,"5.92",,,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2020-09",,,,"6","2",,,,,,,,,,,"0.40",,,,"0.66",,,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2020-10",,,,"11","6",,,,,,,,,,,"0.79",,,,"2.03",,,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2020-11",,,,"6","4",,,,,,,,,,,"0.72",,,,"1.42",,,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2020-12",,,,"7","4",,"3",,,,,,,,"4.8","0.40",,,,"0.92","9.5",,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2021-01",,,,"6","1",,"1",,,,,,,,"3.1","0.25",,,,"0.43","4.4",,,,,,,
"US1MNOT0036","BATTLE LAKE 3.3 SSE, MN US","46.23918","-95.697183","411.8","2021-02",,,,"4","0",,"0",,,,,,,,"0.9","0.09",,,,"0.20","2.3",,,,,,,
"US1MNOT0011","CLITHERALL 1.1 WSW, MN US","46.2695927917957","-95.6522049754858","413.3","2013-07",,,,"3","3",,"0",,,,,,,,"0.0","0.91",,,,"1.32","0.0",,,,,,,
"US1MNOT0011","CLITHERALL 1.1 WSW, MN US","46.2695927917957","-95.6522049754858","413.3","2013-08",,,,"2","1",,"0",,,,,,,,"0.0","0.68",,,,"0.70","0.0",,,,,,,
"US1MNOT0011","CLITHERALL 1.1 WSW, MN US","46.2695927917957","-95.6522049754858","413.3","2013-09",,,,"10","9",,,,,,,,,,,"4.77",,,,"7.90",,,,,,,,
"US1MNOT0011","CLITHERALL 1.1 WSW, MN US","46.2695927917957","-95.6522049754858","413.3","2015-05",,,,"15","11",,,,,,,,,,,"1.42",,,,"6.99",,,,,,,,
"US1MNOT0011","CLITHERALL 1.1 WSW, MN US","46.2695927917957","-95.6522049754858","413.3","2015-06",,,,"9","7",,,,,,,,,,,"1.54",,,,"3.53",,,,,,,,
"US1MNOT0011","CLITHERALL 1.1 WSW, MN US","46.2695927917957","-95.6522049754858","413.3","2015-07",,,,"8","4",,,,,,,,,,,"1.32",,,,"2.27",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2013-08",,,,"2","1",,,,,,,,,,,"0.20",,,,"0.22",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2013-09",,,,"9","5",,,,,,,,,,,"2.13",,,,"5.08",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2013-10",,,,,,,,,,,,,,,,,,,,"4.92",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2013-11",,,,,,,,,,,,,,,,,,,,"0.20",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2013-12",,,,"18","3",,"5",,,,,,,,"6.3","0.59",,,,"1.47","19.4",,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-01",,,,,,,,,,,,,,,,,,,,"0.82",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-02",,,,,,,,,,,,,,,,,,,,"0.24",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-03",,,,"5","1",,"0",,,,,,,,"0.5","0.25",,,,"0.39","1.6",,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-04",,,,"11","8",,,,,,,,,,,"0.70",,,,"4.44",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-05",,,,"13","6",,,,,,,,,,,"0.99",,,,"2.72",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-06",,,,"17","13",,,,,,,,,,,"2.85",,,,"12.22",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-07",,,,"8","6",,,,,,,,,,,"1.04",,,,"2.59",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-08",,,,"10","7",,,,,,,,,,,"1.71",,,,"4.25",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-09",,,,"8","3",,,,,,,,,,,"1.81",,,,"2.30",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-10",,,,,,,,,,,,,,,,,,,,"0.38",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2014-12",,,,"6","0",,,,,,,,,,,"0.07",,,,"0.22",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2015-01",,,,"7","1",,,,,,,,,,,"0.10",,,,"0.23",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2015-02",,,,"6","0",,,,,,,,,,,"0.06",,,,"0.21",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2015-03",,,,,,,,,,,,,,,,,,,,"0.53",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2015-05",,,,"15","10",,,,,,,,,,,"1.87",,,,"7.28",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2015-06",,,,,,,,,,,,,,,,,,,,"3.44",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2015-12",,,,,,,,,,,,,,,,,,,,"2.57",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2016-01",,,,,,,,,,,,,,,,,,,,"0.30",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2016-04",,,,,,,,,,,,,,,,,,,,"3.56",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2016-06",,,,,,,,,,,,,,,,,,,,"2.52",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2016-08",,,,,,,,,,,,,,,,,,,,"4.36",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2016-09",,,,"10","7",,,,,,,,,,,"1.49",,,,"3.11",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2016-12",,,,,,,,,,,,,,,,,,,,"1.20",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2017-02",,,,,,,,,,,,,,,,,,,,"0.85",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2017-06",,,,"14","9",,,,,,,,,,,"1.53",,,,"5.38",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2017-08",,,,,,,,,,,,,,,,,,,,"4.99",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2017-09",,,,"10","8",,,,,,,,,,,"1.08",,,,"3.32",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2017-11",,,,,,,,,,,,,,,,,,,,"0.14",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2018-02",,,,,,,,,,,,,,,,,,,,"1.02",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2018-07",,,,"15","8",,,,,,,,,,,"1.41",,,,"4.52",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2018-09",,,,"13","4",,,,,,,,,,,"0.64",,,,"1.85",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2018-10",,,,"14","7",,,,,,,,,,,"0.60",,,,"2.52",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2019-04",,,,,,,,,,,,,,,,,,,,"2.06",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2019-05",,,,,,,,,,,,,,,,,,,,"3.22",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2019-06",,,,,,,,,,,,,,,,,,,,"2.94",,,,,,,,
"US1MNOT0013","RICHVILLE 5.8 SSW, MN US","46.42645","-95.66825","406.0","2019-07",,,,,,,,,,,,,,,,,,,,"6.40",,,,,,,,
"US1MNOT0057","ASHBY 5.5 ENE, MN US","46.1321823","-95.7151155","399.0","2023-10",,,,"11","7",,,,,,,,,,,"0.57",,,,"2.15",,,,,,,,
"US1MNOT0057","ASHBY 5.5 ENE, MN US","46.1321823","-95.7151155","399.0","2023-12",,,,"7","6",,,,,,,,,,,"0.75",,,,"3.09",,,,,,,,
"US1MNOT0056","BATTLE LAKE 7.6 N, MN US","46.3944","-95.7188","406.0","2023-05",,,,"8","3",,,,,,,,,,,"1.19",,,,"1.97",,,,,,,,
"US1MNOT0056","BATTLE LAKE 7.6 N, MN US","46.3944","-95.7188","406.0","2023-08",,,,"8","6",,,,,,,,,,,"1.30",,,,"3.29",,,,,,,,
"US1MNOT0056","BATTLE LAKE 7.6 N, MN US","46.3944","-95.7188","406.0","2023-12",,,,,,,,,,,,,,,,,,,,"2.06",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2018-05",,,,"10","2",,,,,,,,,,,"0.23",,,,"0.75",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2018-06",,,,"8","5",,,,,,,,,,,"1.42",,,,"6.46",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2018-09",,,,,,,,,,,,,,,,,,,,"2.24",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2018-10",,,,"12","7",,,,,,,,,,,"0.66",,,,"2.48",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2018-11",,,,"4","1",,,,,,,,,,,"0.33",,,,"0.45",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2018-12",,,,"3","3",,,,,,,,,,,"0.50",,,,"1.40",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-01",,,,"3","1",,,,,,,,,,,"0.25",,,,"0.28",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-02",,,,"6","5",,,,,,,,,,,"0.40",,,,"1.35",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-04",,,,"7","3",,,,,,,,,,,"0.50",,,,"1.13",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-05",,,,"15","9",,,,,,,,,,,"0.76",,,,"3.16",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-06",,,,"14","9",,,,,,,,,,,"0.65",,,,"2.56",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-07",,,,"11","8",,,,,,,,,,,"1.43",,,,"4.86",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-08",,,,"11","7",,,,,,,,,,,"1.10",,,,"3.64",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-09",,,,"13","8",,,,,,,,,,,"1.84",,,,"6.35",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-10",,,,,,,,,,,,,,,,,,,,"2.27",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-11",,,,,,,,,,,,,,,,,,,,"0.04",,,,,,,,
"US1MNOT0030","FERGUS FALLS 5.7 E, MN US","46.28137","-95.95705","381.3","2019-12",,,,,,,,,,,,,,,,,,,,"1.73",,,,,,,,
"US1MNWD0007","WADENA 3.3 NNW, MN US","46.4853","-95.1634","418.2","2015-09",,,,"9","5",,,,,,,,,,,"4.25",,,,"5.51",,,,,,,,
"US1MNWD0007","WADENA 3.3 NNW, MN US","46.4853","-95.1634","418.2","2015-10",,,,"8","6",,,,,,,,,,,"0.61",,,,"2.26",,,,,,,,
"US1MNWD0007","WADENA 3.3 NNW, MN US","46.4853","-95.1634","418.2","2015-11",,,,"7","4",,,,,,,,,,,"0.58",,,,"1.89",,,,,,,,
"US1MNWD0007","WADENA 3.3 NNW, MN US","46.4853","-95.1634","418.2","2015-12",,,,"9","5",,"2",,,,,,,,"2.5","0.25",,,,"0.95","4.5",,,,,,,
"US1MNWD0007","WADENA 3.3 NNW, MN US","46.4853","-95.1634","418.2","2016-01",,,,"5","1",,"1",,,,,,,,"1.3","0.10",,,,"0.31","4.2",,,,,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-01",,"0","0","5","4","13","2","7","30","19","0","0","-7","5","3.4","2.06","52",,"1408","2.96","4.6","19.6","28.4","10.7",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-02",,"0","0","12","5","22","6","3","28","16","0","0","-11","5","3.8","0.55","43",,"1268","1.48","15.4","19.7","27.7","11.7",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-03",,"0","0","9","6","15","4","0","30","17","0","0","4","7","3.7","0.81","53",,"1199","2.00","9.8","26.3","33.9","18.8",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-04",,"0","0","15","11","0","0","0","15","0","3","0","21","0","0.7","1.66","73",,"687","6.06","0.7","42.1","50.8","33.3",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-05",,"45","45","16","9","0","0","0","2","0","17","0","32","0","0.0","1.23","89",,"223","5.67","0.0","59.3","69.2","49.3",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-06",,"163","118","18","8","0","0","0","0","0","24","0","43","0","0.0","2.30","86",,"50","7.91","0.0","67.2","75.8","58.7",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-07",,"374","211","6","3","0","0","0","0","0","29","3","49","0","0.0","0.81","92","18","18","1.91","0.0","71.2","80.8","61.6",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-08",,"553","179","6","4","0","0","0","0","0","30","3","49","0","0.0","0.56","93","29","11","1.60","0.0","70.4","80.5","60.3",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-09",,"652","99","8","6","0","0","0","0","0","21","3","43","0","0.0","1.31","94","129","100","3.15","0.0","64.7","75.8","53.5",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-10",,"659","7","8","4","0","0","0","9","0","9","0","25","0","0.0","0.30","77","614","485","1.12","0.0","49.6","58.7","40.4",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-11",,"659","0","10","3","3","1","0","24","9","0","0","5","1","1.0","1.52","59","1589","975","2.62","1.7","32.5","40.8","24.3",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2013-12",,"659","0","15","3","23","6","9","30","23","0","0","-17","9","5.0","0.25","47","3139","1550","0.91","17.4","15.0","23.3","6.6",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-01",,"0","0","10","3","31","5","18","30","24","0","0","-23","11","6.0","0.24","40","4869","1730","0.93","17.5","9.2","19.8","-1.4",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-02",,"0","0","9","8","28","6","15","28","24","0","0","-15","11","2.6","0.46","44","6439","1570","1.45","10.8","8.9","18.1","-0.2",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-03",,"0","0","9","5","15","3","3","29","13","0","0","-12","15","4.5","0.52","60","7665","1226","1.35","7.8","25.4","34.2","16.7",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-04",,"0","0","9","8","1","1","0","12","1","2","0","21","1","1.0","2.22","77","8267","602","5.21","1.0","44.9","55.0","34.8",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-05",,"42","42","9","4","0","0","0","0","0","17","0","36","0","0.0","0.76","86","8522","255","1.46","0.0","58.1","67.8","48.5",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-06",,"187","144","10","8","0","0","0","0","0","29","0","47","0","0.0","1.57","86","8534","11","6.43","0.0","69.4","78.6","60.3",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-07",,"280","94","8","3","0","0","0","0","0","29","0","49","0","0.0","1.30","89","31","31","1.80","0.0","67.0","76.6","57.5",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-08",,"441","160","11","6","0","0","0","0","0","31","0","53","0","0.0","1.40","88","33","2","3.90","0.0","70.1","79.5","60.7",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-09",,"477","36","9","6","0","0","0","0","0","19","0","35","0","0.0","0.54","84","209","175","2.20","0.0","60.3","71.2","49.5",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-10",,"477","0","5","4","0","0","0","4","0","2","0","29","0","0.0","2.19","74","736","527","2.81","0.0","48.0","57.3","38.6",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-11",,"477","0","4","3","10","2","0","24","15","0","0","3","2","2.0","0.72","60","1853","1117","1.02","3.0","27.8","35.8","19.8",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2014-12",,"477","0","6","3","0","0","2","27","14","0","0","-5","0","0.1","0.43","46","3030","1177","1.04","0.1","27.0","32.2","21.9",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2015-01",,"0","0","8","1","20","1","9","30","21","0","0","-13","2","1.9","0.17","41","4458","1428","0.35","3.5","17.4","24.8","10.0",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2015-02",,"0","0","4","3","28","4","16","28","24","0","0","-16","7","7.0","0.40","40","5952","1493","0.76","12.8","9.4","19.0","-0.2",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2015-03",,"0","0","4","2","17","1","3","27","9","1","0","-15","8","8.0","0.61","76","6978","1026","1.20","8.0","31.9","42.1","21.7",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2015-04",,"0","0","7","6","0","0","0","5","0","5","0","26","0","0.0","0.97","77","7467","490","3.35","0.0","48.7","60.0","37.4",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2015-05",,"21","21","16","11","0","0","0","0","0","16","0","35","0","0.0","0.96","80","7694","226","4.36","0.0","58.4","67.8","48.9",,,,
"USC00474546","LANCASTER 4 WSW, WI US","42.8278","-90.7889","317.0","2015-06",,"101","80","13","8","0","0","0","0","0","25","1","38","0","0.0","2.01","91","7737","43","5.47","0.0","66.2","75.3","57.1",,,,
